"gene"	"ncpgs_orig"	"ncpgs"	"treatment.ratio"	"converged"	"p.value.treatment"	"p.value.inter"	"adj.p.value.treatment"	"adj.p.value.inter"
"SpisGene8528"	129	9	1	1	1	1	1	1
"SpisGene8529"	297	194	1.03189519601335	1	0.0281861308036906	1	0.110804789487939	1
"SpisGene8531"	66	63	1	1	1	1	1	1
"SpisGene8533"	66	66	1	1	1	1	1	1
"SpisGene8534"	238	236	1	1	1	1	1	1
"SpisGene8535"	78	74	1	1	1	1	1	1
"SpisGene8537"	311	309	1	1	1	1	1	1
"SpisGene8539"	260	255	1	1	1	1	1	1
"SpisGene8542"	89	71	0.961785855346042	1	0.325714162097507	1	0.715924650746941	1
"SpisGene8543"	123	114	1	1	1	1	1	1
"SpisGene8545"	38	38	1	1	1	1	1	1
"SpisGene8547"	26	6	1	1	1	1	1	1
"SpisGene8548"	24	24	1.0686966007454	1	0.0007584728057173	1	0.00826431693372408	1
"SpisGene8553"	150	147	1	1	1	1	1	1
"SpisGene25814.Novel"	78	77	1	1	1	1	1	1
"SpisGene8554"	145	145	1.01858974196672	1	0.178034177861732	1	0.428534917259711	1
"SpisGene8561"	56	56	1	1	1	1	1	1
"SpisGene8562"	72	71	1.02649943170122	1	0.0258146152017148	1	0.103766866446527	1
"SpisGene8563"	50	50	1	1	1	1	1	1
"SpisGene8573"	45	41	0.892363583922756	1	0.0448014108440441	1	0.153332067626219	1
"SpisGene8574"	33	33	1	1	1	1	1	1
"SpisGene8576"	304	302	1	1	1	1	1	1
"SpisGene8577"	47	46	1.04480388807417	1	0.0219584157879616	1	0.0922453236399509	1
"SpisGene8578"	252	225	1.04150724236937	1	0.311537743865904	1	0.688701631263105	1
"SpisGene8579"	14	11	1.46037935848393	1	0.013486194969339	0.00122604318946695	0.0650648727253876	0.036721650339656
"SpisGene8582"	38	38	1	1	1	1	1	1
"SpisGene8583"	49	49	0.915948618155913	1	5.83299889277455e-06	1	0.000194117999188371	1
"SpisGene8585"	247	242	1	1	1	1	1	1
"SpisGene8586"	141	140	1.01459579921172	1	0.029219854682079	1	0.113301060037369	1
"SpisGene8587"	126	126	1	1	1	1	1	1
"SpisGene8595"	32	32	1.04641903339418	1	0.0226528903244031	1	0.094233982948587	1
"SpisGene8596"	64	63	0.973746952983586	1	0.00818488203078697	1	0.0452619075175555	1
"SpisGene8599"	37	37	1	1	1	1	1	1
"SpisGene25755.Novel"	62	61	1	1	1	1	1	1
"SpisGene8600"	90	88	1.02269683366485	1	0.864979129177463	1	1	1
"SpisGene8601"	151	143	1.04045792630677	1	0.095211941817962	1	0.266180307574837	1
"SpisGene8603"	26	18	1.61296716582361	1	0.000685832623716591	0.00152281770895305	0.00768493138122069	0.0445273505293344
"SpisGene8604"	132	132	1	1	1	1	1	1
"SpisGene8605"	74	70	1	1	1	1	1	1
"SpisGene8607"	113	72	1	1	1	1	1	1
"SpisGene8610"	135	127	1.02788421559818	1	0.00576201477633565	1	0.0351615745903536	1
"SpisGene8614"	41	35	1	1	1	1	1	1
"SpisGene8615"	62	62	1	1	1	1	1	1
"SpisGene8616"	83	82	1	1	1	1	1	1
"SpisGene8618"	59	49	1	1	1	1	1	1
"SpisGene8620"	58	58	1	1	1	1	1	1
"SpisGene8623"	64	64	1	1	1	1	1	1
"SpisGene8624"	97	93	1	1	1	1	1	1
"SpisGene8625"	17	14	1.08612438192643	1	0.0167521415178139	1	0.0761473471289637	1
"SpisGene8626"	31	31	1.03968420589004	1	0.341410792960263	1	0.744346725867723	1
"SpisGene8627"	48	43	0.947985064335301	1	0.121092266683254	1	0.317619999854159	1
"SpisGene8629"	61	58	1	1	1	1	1	1
"SpisGene8630"	22	21	1	1	1	1	1	1
"SpisGene8631"	20	20	1.14256752519207	1	0.00297264962138026	0.002429798072049	0.022242396441599	0.0653568500836093
"SpisGene8634"	92	43	1	1	1	1	1	1
"SpisGene8635"	69	69	1.05561840237065	1	0.0110278207175408	1	0.0563960817682452	1
"SpisGene8636"	95	92	1	1	1	1	1	1
"SpisGene8638"	57	56	1	1	1	1	1	1
"SpisGene8640"	44	44	1	1	1	1	1	1
"SpisGene8641"	103	101	1.02193441275205	1	0.00968001308550561	1	0.0512630099232024	1
"SpisGene8643"	56	53	1.06734972186746	1	0.0589660758562609	1	0.187173040350059	1
"SpisGene8644"	143	143	1	1	1	1	1	1
"SpisGene8645"	20	20	1	1	1	1	1	1
"SpisGene8654"	26	25	1.24373905155281	1	2.71917915575426e-07	1	1.48443070956003e-05	1
"SpisGene8655"	48	32	1	1	1	1	1	1
"SpisGene8656"	16	15	1.23790858114114	1	0.000585578547978726	1	0.00690076932053091	1
"SpisGene8658"	105	100	1	1	1	1	1	1
"SpisGene8660"	33	33	0.959084743546505	1	0.00351926079249003	1	0.0248886075956443	1
"SpisGene8661"	22	22	1.03223108972295	1	0.0740573206933095	1	0.221035073504782	1
"SpisGene8662"	195	194	1	1	1	1	1	1
"SpisGene8663"	106	106	1.01915161532288	1	0.00142031847370591	1	0.0129638271873257	1
"SpisGene8664"	12	8	1	1	1	1	1	1
"SpisGene8665"	105	105	1	1	1	1	1	1
"SpisGene8666"	137	133	1.02764464735214	1	0.170051568930805	1	0.412456005010108	1
"SpisGene8667"	14	13	0.813659053745487	1	0.0153671893077311	1	0.071195314342925	1
"SpisGene8668"	57	56	0.956226139981069	1	0.0184795795085023	1	0.0816165510366323	1
"SpisGene8669"	13	9	1	1	1	1	1	1
"SpisGene8670"	7	6	1	1	1	1	1	1
"SpisGene8671"	231	214	0.981704523664391	1	0.215830250107534	1.71646190523163e-21	0.502379926841356	1.90218308337769e-18
"SpisGene8672"	77	68	1.07086793546984	1	0.0607796688229995	1	0.191190200758706	1
"SpisGene8673"	22	21	1.15926633625163	1	0.00179258814203104	1	0.0153519797449675	1
"SpisGene8675"	50	21	0.847920029615178	1	0.02044396561097	1	0.0874749138613008	1
"SpisGene8678"	144	143	1	1	1	1	1	1
"SpisGene8680"	64	62	1.02080692821328	1	0.137368360933048	1	0.34939549595135	1
"SpisGene8681"	54	54	1	1	1	1	1	1
"SpisGene8684"	132	132	1	1	1	1	1	1
"SpisGene8689"	16	16	1	1	1	1	1	1
"SpisGene8691"	110	105	1	1	1	1	1	1
"SpisGene8692"	30	9	1.17466445134673	1	0.0737741384597629	1	0.220486785979259	1
"SpisGene8693"	60	60	1.02908401415375	1	0.0197721692753566	1	0.0855108168744258	1
"SpisGene8694"	124	123	1	1	1	1	1	1
"SpisGene8695"	54	54	1	1	1	1	1	1
"SpisGene8701"	168	151	0.986035263975507	1	0.113760843594166	1	0.302833934352762	1
"SpisGene8702"	147	147	1	1	1	1	1	1
"SpisGene8703"	189	188	1.04889143813445	1	1.0151841957634e-11	1	2.39367473562766e-09	1
"SpisGene8704"	97	90	1	1	1	1	1	1
"SpisGene8705"	53	53	0.954457948271846	1	0.0839865580662764	1	0.243431871088973	1
"SpisGene8707"	18	18	1.16227542731461	1	0.0641410151992095	1	0.199450475081914	1
"SpisGene8708"	84	80	1	1	1	1	1	1
"SpisGene8711"	91	70	1	1	1	1	1	1
"SpisGene8713"	173	154	1.23921995985326	1	5.14978218435525e-15	1	2.282795446681e-12	1
"SpisGene8715"	308	306	1.01353246853228	1	0.000199439677981512	1	0.00303181140108521	1
"SpisGene8716"	16	16	1.08108891919121	1	0.0226904053169716	1	0.0942838664127033	1
"SpisGene8720"	18	17	1	1	1	1	1	1
"SpisGene8724"	7	6	1.25723167256472	1	0.0707857040079146	1	0.214329828364948	1
"SpisGene8726"	106	88	1.05629166618249	1	0.0539032145286365	1	0.175126186867883	1
"SpisGene8729"	95	92	1	1	1	1	1	1
"SpisGene8730"	406	399	1	1	1	1	1	1
"SpisGene8732"	54	52	1	1	1	1	1	1
"SpisGene8745"	192	44	1.2256804353619	1	0.000104359826336607	6.43321548966725e-06	0.00183865754445512	0.000424362464621979
"SpisGene8752"	18	14	1.53091719608276	1	0.0503232130044311	0.00246162647976358	0.166671203381681	0.0660526504812107
"SpisGene8754"	90	90	1.03131924168882	1	0.00061658944568271	1	0.00713441932640562	1
"SpisGene8755"	81	76	1.05433034461533	1	0.377069816318021	1	0.813924367829433	1
"SpisGene8759"	50	49	1.04722624072651	1	0.00570627595014272	1	0.0349182496297524	1
"SpisGene8760"	30	28	1	1	1	1	1	1
"SpisGene8761"	61	61	0.929437425285538	1	8.41180862601181e-05	1	0.00155378193382449	1
"SpisGene8762"	84	84	1.04290690482543	1	0.0615466659550882	1	0.192835779506443	1
"SpisGene8764"	80	77	1.02425068129506	1	0.572248625422573	1	1	1
"SpisGene8766"	75	72	1	1	1	1	1	1
"SpisGene8772"	39	39	1.06233952679108	1	0.0259111131841797	1	0.104114197355721	1
"SpisGene8773"	229	227	1.02215683124781	1	0.0352894736094638	1	0.128813552878814	1
"SpisGene8774"	16	15	1.08642714479979	1	0.0672862927553872	1	0.20666958654331	1
"SpisGene8775"	13	13	0.85499194847021	1	0.035797449537238	1	0.13011063816716	1
"SpisGene8776"	38	38	1	1	1	1	1	1
"SpisGene8781"	41	41	1	1	1	1	1	1
"SpisGene8783"	67	56	1	1	1	1	1	1
"SpisGene8790"	32	32	1	1	1	1	1	1
"SpisGene8791"	339	319	1.01662576006638	1	0.00149023426694238	1	0.0133506678627773	1
"SpisGene8793"	69	67	1	1	1	1	1	1
"SpisGene8796"	56	56	1	1	1	1	1	1
"SpisGene8797"	18	18	1	1	1	1	1	1
"SpisGene8807"	148	143	1	1	1	1	1	1
"SpisGene8808"	127	127	1	1	1	1	1	1
"SpisGene8809"	77	76	1.05929815078156	1	1.53262035523129e-07	1	9.54185324532203e-06	1
"SpisGene8810"	94	94	1	1	1	1	1	1
"SpisGene8811"	127	121	1.01954733775932	1	0.0394840363869299	1	0.139748921651093	1
"SpisGene8812"	160	155	1	1	1	1	1	1
"SpisGene8815"	11	9	1.08975571482654	1	0.620695326510894	0.00230645620486109	1	0.0631114757093101
"SpisGene8817"	33	32	1	1	1	1	1	1
"SpisGene8818"	34	12	1.13796467340824	1	0.128818333487869	1	0.332146294023397	1
"SpisGene8819"	22	20	1	1	1	1	1	1
"SpisGene8820"	12	10	1.1477002556089	1	0.163869534627746	1	0.400051485768637	1
"SpisGene8822"	75	74	1	1	1	1	1	1
"SpisGene8823"	53	47	1	1	1	1	1	1
"SpisGene8824"	20	15	1	1	1	1	1	1
"SpisGene8825"	18	18	1	1	1	1	1	1
"SpisGene8827"	99	99	1.02802014810742	1	0.071027039272542	1	0.214762452281498	1
"SpisGene8831"	98	97	1.03574954967738	1	0.00477471867802128	1	0.0308893358959906	1
"SpisGene8832"	154	153	1	1	1	1	1	1
"SpisGene8833"	62	62	1.01981189540607	1	0.0870995346207858	1	0.249999672260867	1
"SpisGene8834"	58	57	1	1	1	1	1	1
"SpisGene8835"	91	71	0.944480040876484	1	0.023017185841588	1	0.0953556835500853	1
"SpisGene8838"	24	23	1	1	1	1	1	1
"SpisGene8843"	83	82	1	1	1	1	1	1
"SpisGene8844"	64	43	1.12122616606141	1	0.181525928820299	1	0.435909572622641	1
"SpisGene8848"	185	181	1.0130700751197	1	0.946338438987919	1	1	1
"SpisGene8850"	59	59	1.05769949918269	1	0.0157713362685592	1	0.0726727436707581	1
"SpisGene8856"	41	41	1	1	1	1	1	1
"SpisGene8858"	239	233	1.01578644742202	1	0.0139009632515221	1	0.0663187997645638	1
"SpisGene8859"	18	18	0.894283807368889	1	0.709597905487375	0.00298518131966747	1	0.077839480904835
"SpisGene8861"	150	140	1	1	1	1	1	1
"SpisGene8863"	35	32	1	1	1	1	1	1
"SpisGene8866"	28	28	1.0579902368995	1	0.0321271949427518	1	0.12097513905806	1
"SpisGene8868"	32	6	1	1	1	1	1	1
"SpisGene8872"	42	39	1	1	1	1	1	1
"SpisGene8873"	38	22	1.26430981681604	1	0.0056134695911495	1	0.0345410716319371	1
"SpisGene8880"	36	32	0.905829325137115	1	0.116990691183402	1	0.309425021406792	1
"SpisGene8882"	92	91	1	1	1	1	1	1
"SpisGene8886"	17	17	1.48640228790512	1	0.0783683915913753	0.00696152206918176	0.230549114843542	0.162415973832994
"SpisGene8900"	147	130	1	1	1	1	1	1
"SpisGene8901"	205	204	1	1	1	1	1	1
"SpisGene8903"	137	125	0.976215693612722	1	0.524005395518609	1	1	1
"SpisGene8904"	98	96	1.04831393096293	1	0.148830105618205	1	0.371054045098076	1
"SpisGene8905"	37	35	1	1	1	1	1	1
"SpisGene8906"	102	98	1.03021616496051	1	0.0107508020142213	1	0.0552599201862713	1
"SpisGene8907"	244	238	1	1	1	1	1	1
"SpisGene8910"	7	6	0.94205096570855	1	0.113698779702455	1	0.302741440812737	1
"SpisGene8912"	21	19	1.03705252463577	1	0.223941245488786	0.000166316595486987	0.5190790383825	0.00633374746112301
"SpisGene8920"	163	158	1	1	1	1	1	1
"SpisGene8921"	161	161	1	1	1	1	1	1
"SpisGene8922"	64	64	1.02307457272485	1	0.0113526181038535	1	0.0575261608719268	1
"SpisGene8925"	246	210	1.02353963736903	1	2.70276822857782e-06	1	0.000107741286003955	1
"SpisGene8929"	49	49	0.943091337840102	1	0.00093948377509334	1	0.00962232827688021	1
"SpisGene8931"	270	261	1.01544084106639	1	0.000458988287008908	1	0.00567392050969848	1
"SpisGene8932"	30	30	1	1	1	1	1	1
"SpisGene8934"	231	228	1.01428008223657	1	0.293836472855342	1	0.654268794893089	1
"SpisGene8936"	142	140	1.01192403929105	1	0.149277204807675	1	0.371720117450957	1
"SpisGene8942"	76	72	1	1	1	1	1	1
"SpisGene8945"	16	8	0.356199895327178	1	7.58339095369541e-11	1	1.50069890265808e-08	1
"SpisGene8948"	92	85	0.972193004560638	1	0.0510793339783043	1	0.168570928870628	1
"SpisGene8949"	78	75	1	1	1	1	1	1
"SpisGene8951"	345	345	1	1	1	1	1	1
"SpisGene8952"	48	48	1.02528386977671	1	0.0426396445280554	1	0.147630916600548	1
"SpisGene8953"	59	58	1	1	1	1	1	1
"SpisGene8954"	219	218	1.01906931092154	1	0.000213838593312615	1	0.00318088495448376	1
"SpisGene8955"	112	110	1	1	1	1	1	1
"SpisGene8956"	87	87	1	1	1	1	1	1
"SpisGene8957"	26	26	1	1	1	1	1	1
"SpisGene8958"	219	217	1	1	1	1	1	1
"SpisGene8959"	322	304	1	1	1	1	1	1
"SpisGene8961"	65	65	1	1	1	1	1	1
"SpisGene8962"	236	226	1.03352390088679	1	0.011198238119804	1	0.0568739114773913	1
"SpisGene8966"	129	128	1.02280246587505	1	0.000145315574349685	1	0.00237520235242362	1
"SpisGene8967"	497	491	1	1	1	1	1	1
"SpisGene8969"	28	28	1	1	1	1	1	1
"SpisGene8970"	88	84	1	1	1	1	1	1
"SpisGene8973"	126	117	1.02126069776977	1	0.0148757905435372	1	0.0694412429669247	1
"SpisGene8974"	17	17	1	1	1	1	1	1
"SpisGene8975"	6	6	1	1	1	1	1	1
"SpisGene8976"	16	13	1.00953786073063	1	0.827419537287251	2.71191191987986e-11	1	6.62065409901984e-09
"SpisGene8978"	84	78	1.02148925973653	1	0.00696767542719054	1	0.0401120930307146	1
"SpisGene8980"	19	14	1.24481553408981	1	0.0132244151750686	1	0.064080878430306	1
"SpisGene8982"	148	148	1.01764564142192	1	0.0415606423869757	1	0.144621403306914	1
"SpisGene8984"	87	60	1.0464995710591	1	0.479208706188388	1	1	1
"SpisGene8991"	17	13	1	1	1	1	1	1
"SpisGene8992"	61	61	1.02714945431089	1	0.385516204844885	1	0.829701276804883	1
"SpisGene8998"	35	27	1	1	1	1	1	1
"SpisGene9000"	142	113	1	1	1	1	1	1
"SpisGene9010"	13	10	1	1	1	1	1	1
"SpisGene9012"	144	135	1	1	1	1	1	1
"SpisGene9016"	97	95	1	1	1	1	1	1
"SpisGene9030"	10	6	0.727544413615866	1	0.0866195671307626	1	0.249135230454999	1
"SpisGene9039"	7	7	1	1	1	1	1	1
"SpisGene9042"	16	7	1	1	1	1	1	1
"SpisGene9048"	162	144	1	1	1	1	1	1
"SpisGene9049"	77	76	1	1	1	1	1	1
"SpisGene9050"	86	78	1	1	1	1	1	1
"SpisGene9051"	8	8	1.16467180363428	1	9.87083343526192e-05	1	0.00177512783657213	1
"SpisGene9052"	41	40	1	1	1	1	1	1
"SpisGene9055"	84	83	1.04362047289121	1	0.389125624375194	1	0.836688042166452	1
"SpisGene9056"	12	5	0.549081045822488	1	0.143144355146844	0.0288305604791336	0.36052857812212	0.556620681584945
"SpisGene9071"	12	9	1.21385477154395	1	0.0902680522881068	1	0.25664339110602	1
"SpisGene9072"	54	54	1	1	1	1	1	1
"SpisGene9073"	154	154	1.01598080357867	1	0.0249290400550584	1	0.100882670427294	1
"SpisGene9075"	30	29	1	1	1	1	1	1
"SpisGene9076"	215	197	1	1	1	1	1	1
"SpisGene9082"	93	93	1	1	1	1	1	1
"SpisGene9085"	328	323	1.04935607055219	1	6.29505583414676e-12	1	1.58549565350033e-09	1
"SpisGene9086"	41	27	1	1	1	1	1	1
"SpisGene9088"	45	8	1.17287080904476	1	0.0403848833219591	1	0.14194268219916	1
"SpisGene9089"	257	176	1	1	1	1	1	1
"SpisGene9094"	30	30	1	1	1	1	1	1
"SpisGene9096"	52	52	1	1	1	1	1	1
"SpisGene9097"	51	51	1.05556343038537	1	0.0116215245045056	1	0.0585940557592951	1
"SpisGene9099"	31	31	1	1	1	1	1	1
"SpisGene9100"	172	142	1.02481280896028	1	0.53047148102003	1	1	1
"SpisGene9101"	62	56	1	1	1	1	1	1
"SpisGene9102"	68	68	1	1	1	1	1	1
"SpisGene9105"	40	38	1	1	1	1	1	1
"SpisGene9106"	188	188	1	1	1	1	1	1
"SpisGene9107"	66	66	1	1	1	1	1	1
"SpisGene9108"	61	59	1.05932785923383	1	0.000140449941758598	1	0.00231272846146921	1
"SpisGene9109"	20	19	1	1	1	1	1	1
"SpisGene9110"	64	61	1	1	1	1	1	1
"SpisGene9111"	342	342	1.01536345180847	1	0.000982703365701924	1	0.00996369505828794	1
"SpisGene9112"	134	127	1.01467674038477	1	0.0436668445777054	1	0.150424610385493	1
"SpisGene9113"	74	74	1.04406176910462	1	0.0012472150331531	1	0.0118032766843746	1
"SpisGene9114"	159	157	1.01948859221435	1	0.00649621102961537	1	0.0382262889159507	1
"SpisGene9115"	46	31	1	1	1	1	1	1
"SpisGene9116"	124	123	1.02990611747339	1	0.00342783272361685	1	0.0243820553550205	1
"SpisGene9119"	9	8	1	1	1	1	1	1
"SpisGene9121"	30	30	0.929170695502768	1	0.00662314497127807	1	0.0386914562845037	1
"SpisGene9122"	25	24	1	1	1	1	1	1
"SpisGene9123"	31	31	1	1	1	1	1	1
"SpisGene9125"	66	57	1.05557798401341	1	0.00265695730445559	1	0.0204901884815427	1
"SpisGene9126"	86	84	1.04650218523417	1	0.00129828535279112	1	0.0121619596615648	1
"SpisGene9136"	35	32	1	1	1	1	1	1
"SpisGene9138"	75	73	1	1	1	1	1	1
"SpisGene9139"	204	201	1	1	1	1	1	1
"SpisGene9140"	136	136	1.02914644937624	1	0.000684316156314865	1	0.00767570004481916	1
"SpisGene9142"	67	67	1	1	1	1	1	1
"SpisGene9143"	99	89	1	1	1	1	1	1
"SpisGene9144"	85	85	1.03094017910823	1	0.278085040079158	1	0.624465737417878	1
"SpisGene9145"	59	55	1	1	1	1	1	1
"SpisGene9150"	48	46	1	1	1	1	1	1
"SpisGene9151"	38	38	1.05379835738631	1	0.242989143481301	0.000287733615430426	0.556617287473473	0.0103193007320388
"SpisGene9152"	23	13	1.08236010314666	1	0.0633495024038239	1	0.19725742782781	1
"SpisGene9162"	92	90	1.08699509822536	1	3.31503297196015e-06	1	0.000124005208872796	1
"SpisGene9163"	52	47	1	1	1	1	1	1
"SpisGene9164"	79	76	1	1	1	1	1	1
"SpisGene9165"	33	33	1	1	1	1	1	1
"SpisGene9166"	120	118	1.02119399450548	1	0.0478780322150371	1	0.160637103544366	1
"SpisGene9167"	71	67	0.886610449524363	1	0.000215010663059732	1	0.0031940323968203	1
"SpisGene9168"	62	62	1	1	1	1	1	1
"SpisGene9169"	88	88	1	1	1	1	1	1
"SpisGene9170"	63	63	1	1	1	1	1	1
"SpisGene9171"	60	60	1	1	1	1	1	1
"SpisGene9172"	13	8	1	1	1	1	1	1
"SpisGene9177"	138	138	1	1	1	1	1	1
"SpisGene9178"	46	44	1	1	1	1	1	1
"SpisGene9179"	94	93	1.01594144639398	1	0.130570119181898	1	0.335803680847945	1
"SpisGene9180"	77	77	1	1	1	1	1	1
"SpisGene9181"	164	123	0.963123341667886	1	0.233735145054458	1	0.53817844951039	1
"SpisGene9182"	118	112	1.02208336884373	1	0.0128821851069299	1	0.0631124559482745	1
"SpisGene9183"	172	165	1	1	1	1	1	1
"SpisGene9186"	45	44	1.03047477658221	1	0.266458497472604	1	0.602139695960725	1
"SpisGene9188"	64	64	1	1	1	1	1	1
"SpisGene9190"	21	21	1	1	1	1	1	1
"SpisGene9191"	323	321	1	1	1	1	1	1
"SpisGene9192"	187	184	1	1	1	1	1	1
"SpisGene9194"	214	213	1.01835317247163	1	0.00374995762031252	1	0.0260056510314789	1
"SpisGene9195"	184	176	1	1	1	1	1	1
"SpisGene9196"	26	26	1.03729553141908	1	0.137134572393502	1	0.348880930042422	1
"SpisGene9197"	367	341	1.01884971278621	1	0.000640549273960896	1	0.007295546818124	1
"SpisGene9198"	34	33	1	1	1	1	1	1
"SpisGene9204"	135	128	1	1	1	1	1	1
"SpisGene9210"	93	93	1	1	1	1	1	1
"SpisGene9211"	35	35	1	1	1	1	1	1
"SpisGene9212"	34	33	1	1	1	1	1	1
"SpisGene9213"	12	8	0.523270431276324	1	6.49575119413439e-07	0.00204557067851668	3.12982237971293e-05	0.0569222444718666
"SpisGene9214"	105	97	1	1	1	1	1	1
"SpisGene9215"	168	167	1	1	1	1	1	1
"SpisGene9216"	10	6	1	1	1	1	1	1
"SpisGene9217"	43	25	1	1	1	1	1	1
"SpisGene9225"	15	12	1	1	1	1	1	1
"SpisGene9226"	82	75	1.06432985443891	1	0.0116441972394059	1	0.0586017228915058	1
"SpisGene9240"	6	5	1	1	1	1	1	1
"SpisGene9242"	72	72	1	1	1	1	1	1
"SpisGene9243"	71	71	1	1	1	1	1	1
"SpisGene9244"	133	133	1	1	1	1	1	1
"SpisGene9245"	130	130	1	1	1	1	1	1
"SpisGene9246"	11	11	1	1	1	1	1	1
"SpisGene9249"	180	180	1.02493395131955	1	0.000162936931983336	1	0.00258691558773542	1
"SpisGene9250"	48	44	1.05611783653888	1	0.042374212091568	1	0.146930856820637	1
"SpisGene9251"	118	118	1.01601382166531	1	0.366641703265523	1	0.793268909720525	1
"SpisGene9253"	48	40	1.06678627793751	1	0.177652085745173	1	0.427821512159984	1
"SpisGene9254"	104	104	1	1	1	1	1	1
"SpisGene9255"	123	123	1.03395542206442	1	0.00414961004011369	1	0.0279210555340255	1
"SpisGene9256"	9	9	0.883801219468305	1	0.0471677446831124	1	0.158831038158083	1
"SpisGene9258"	37	34	1	1	1	1	1	1
"SpisGene9259"	17	14	1.16414244780965	1	0.152932714875163	1	0.378557146805128	1
"SpisGene9261"	16	16	1.10026073023475	1	0.166075062806796	1	0.404315431903539	1
"SpisGene9265"	260	260	1	1	1	1	1	1
"SpisGene9266"	142	142	1	1	1	1	1	1
"SpisGene9267"	315	307	1	1	1	1	1	1
"SpisGene9268"	45	45	1	1	1	1	1	1
"SpisGene9269"	116	110	1	1	1	1	1	1
"SpisGene9270"	182	179	1	1	1	1	1	1
"SpisGene9272"	57	57	1	1	1	1	1	1
"SpisGene9278"	131	129	1.03783774402945	1	0.0163317737140152	1	0.0746961272384304	1
"SpisGene9280"	50	50	1	1	1	1	1	1
"SpisGene9281"	133	131	1.02139987191416	1	0.000240493398146684	1	0.0034522640391989	1
"SpisGene9282"	121	121	1.04600785687021	1	0.00743837967725491	1	0.0420552722141328	1
"SpisGene9284"	118	118	1	1	1	1	1	1
"SpisGene9285"	297	297	1.03089532209392	1	0.000224113598066093	1	0.00328957204472642	1
"SpisGene9286"	74	74	1.03232870451533	1	0.228736023925343	1	0.528314426248572	1
"SpisGene9287"	109	108	1	1	1	1	1	1
"SpisGene9291"	268	265	1	1	1	1	1	1
"SpisGene9292"	40	11	0.750320738320468	1	0.0670202926111377	1	0.206253508113476	1
"SpisGene9303"	13	5	1	1	1	1	1	1
"SpisGene9305"	57	47	1	1	1	1	1	1
"SpisGene9306"	20	10	0.129014775610036	1	0.00116048771538631	0.000240080061814309	0.0112025477891212	0.00878074998358474
"SpisGene9307"	29	29	1	1	1	1	1	1
"SpisGene9309"	86	67	1	1	1	1	1	1
"SpisGene9310"	17	17	0.873120232466169	1	0.144671502388901	0.00514503167480157	0.363878708459783	0.126144338540157
"SpisGene9311"	22	22	0.953317185140468	1	0.0261607201275942	1	0.104813123808387	1
"SpisGene9312"	62	62	1.01762002878128	1	0.206098720167247	1	0.483997884486848	1
"SpisGene9313"	146	121	1.03009039304664	1	0.0183594920001794	1	0.0812539498186855	1
"SpisGene9314"	63	62	1.03143385542085	1	0.00109107904852113	1	0.0106965142915238	1
"SpisGene9315"	13	13	1	1	1	1	1	1
"SpisGene9317"	50	50	1	1	1	1	1	1
"SpisGene9318"	31	31	1	1	1	1	1	1
"SpisGene9319"	14	8	0.840144407787763	1	0.0227392313835144	1	0.0944513351544628	1
"SpisGene9320"	143	143	1.0137824236396	1	0.137773117133148	1	0.350292429762511	1
"SpisGene9322"	14	14	0.965671645027272	1	0.144896517819143	1	0.364128171804851	1
"SpisGene9324"	140	134	1.02388087156836	1	0.212603072926387	1	0.49611860479474	1
"SpisGene9325"	141	140	1.02479200372822	1	0.0399182397426809	1	0.140771419849042	1
"SpisGene9326"	103	100	1.04410420223857	1	0.000546386776993254	1	0.00653188593596467	1
"SpisGene9327"	160	159	1	1	1	1	1	1
"SpisGene9329"	37	35	1.10733899400238	1	0.000348780687247789	1	0.00459734694460696	1
"SpisGene9330"	12	11	1	1	1	1	1	1
"SpisGene9331"	67	64	1.04631104860123	1	0.195946103349229	1	0.464486570548911	1
"SpisGene9332"	17	17	1	1	1	1	1	1
"SpisGene9333"	216	213	1.01380445821816	1	0.156523639334848	1	0.386066096396347	1
"SpisGene9334"	131	128	1.03778870700207	1	0.00613126641427244	1	0.0366681276893899	1
"SpisGene9337"	33	32	1.16554038971147	1	1.51058402344237e-08	1	1.31813323998334e-06	1
"SpisGene9338"	24	23	1.03962057329715	1	0.0649765154797266	1	0.201249229889975	1
"SpisGene9339"	74	68	1.06147077822587	1	0.000107224964526959	1	0.00187987719929892	1
"SpisGene9340"	74	74	1.02860649595911	1	0.0193479225568328	1	0.084282106043562	1
"SpisGene9341"	95	93	1	1	1	1	1	1
"SpisGene9342"	58	58	1	1	1	1	1	1
"SpisGene9343"	29	28	1.03101633870721	1	0.0803019139510586	1	0.234927616263366	1
"SpisGene9344"	25	22	1	1	1	1	1	1
"SpisGene9345"	144	141	1.02533587134018	1	0.455693049543719	1	0.965581333660325	1
"SpisGene9347"	236	235	1	1	1	1	1	1
"SpisGene9348"	84	84	0.966449647659664	1	0.136372703226008	1	0.347485054533555	1
"SpisGene9354"	144	142	1	1	1	1	1	1
"SpisGene9355"	41	38	1	1	1	1	1	1
"SpisGene9358"	64	62	1.0554159352461	1	0.000136095741955608	1	0.00225836509619769	1
"SpisGene9359"	51	49	0.970092107697554	1	0.816400290960853	1	1	1
"SpisGene9361"	99	93	1.02694238106829	1	0.0631779420808808	1	0.196889188453408	1
"SpisGene9369"	90	87	1	1	1	1	1	1
"SpisGene9371"	26	25	1.06931271732278	1	0.00576889759043068	0.000167277724044647	0.0351615745903536	0.00634853334884514
"SpisGene9372"	15	13	1	1	1	1	1	1
